words,count_up,count_down,total,polarity_score
단연/MAG,10.0,21.0,31.0,0.659432725640426
상설/NNG,3.0,16.0,19.0,0.2596516357209177
정적/NNG,40.0,96.0,136.0,0.5770036349353728
판도/NNG,3.0,14.0,17.0,0.29674472653819167
임차/NNG,24.0,64.0,88.0,0.5193032714418354
통화신용정책보고서/NNG,9.0,30.0,39.0,0.4154426171534684
우상향/NNG,18.0,41.0,59.0,0.6079648055904415
권한다/VV,7.0,14.0,21.0,0.6924043619224471
이온/NNG,8.0,18.0,26.0,0.6154705439310643
극우/NNG,25.0,46.0,71.0,0.7526134368722251
대출/NNG,2925.0,5618.0,8543.0,0.720997778078732
스틸/NNG,5.0,32.0,37.0,0.21637636310076475
꼬임/NNG,6.0,13.0,19.0,0.6391424879284128
일상/NNG,21.0,52.0,73.0,0.5592496769373613
대사/NNG,4.0,17.0,21.0,0.325837346787034
경영자/NNG,3.0,28.0,31.0,0.14837236326909584
신민/NNG,1.0,24.0,25.0,0.05770036349353728
나오/VV,1009.0,1890.0,2899.0,0.7392973557457664
차액결제선물환/NNG,60.0,154.0,214.0,0.5395358664330757
관할/NNG,3.0,14.0,17.0,0.29674472653819167
중개인/NNG,6.0,15.0,21.0,0.5539234895379578
순환기/NNG,1.0,26.0,27.0,0.053261873994034405
연합회/NNG,12.0,27.0,39.0,0.6154705439310642
물가/NNG;부담/NNG,12.0,25.0,37.0,0.6647081874455493
전망/NNG;강세/NNG,11.0,27.0,38.0,0.5641813319368089
담긴/VV,13.0,30.0,43.0,0.6000837803327876
발길/NNG,2.0,16.0,18.0,0.1731010904806118
인플레이션/NNG;둔화/NNG,33.0,75.0,108.0,0.6093158384917535
표방/NNG,6.0,25.0,31.0,0.33235409372277464
달러원/NNG;하락/NNG,8.0,16.0,24.0,0.6924043619224473
학계/NNG,7.0,20.0,27.0,0.484683053345713
구포/NNG,7.0,15.0,22.0,0.6462440711276174
가닥/NNG,10.0,28.0,38.0,0.49457454423031944
티커/NNG,8.0,31.0,39.0,0.35736999325029534
진행하/VV,24.0,44.0,68.0,0.7553502130063061
듀레이션/NNG;축소/NNG,15.0,33.0,48.0,0.6294585108385884
득표율/NNG,8.0,20.0,28.0,0.5539234895379578
용채/NNG,10.0,53.0,63.0,0.2612846648763952
위례/NNG,11.0,28.0,39.0,0.5440319986533515
긴축정책/NNG;전환/NNG,6.0,15.0,21.0,0.5539234895379578
금리/NNG;인하/NNG;금리/NNG;인하/NNG,12.0,26.0,38.0,0.6391424879284128
보험증권/NNG,5.0,14.0,19.0,0.49457454423031944
별도기준/NNG,26.0,53.0,79.0,0.6793401286786276
침묵/NNG,5.0,17.0,22.0,0.4072966834837925
물량/NNG;부담/NNG,17.0,40.0,57.0,0.5885437076340801
결정시/NNG,24.0,46.0,70.0,0.7225088993973362
풍성/NNG,4.0,15.0,19.0,0.3692823263586386
정답/NNG,6.0,18.0,24.0,0.4616029079482981
세월호참사/NNG,6.0,15.0,21.0,0.5539234895379578
기후변화/NNG,12.0,35.0,47.0,0.4747915624611066
조언/NNG,43.0,118.0,161.0,0.5046336875028005
가나/NNG,8.0,17.0,25.0,0.651674693574068
인컴/NNG,25.0,75.0,100.0,0.46160290794829806
협의회/NNG,23.0,49.0,72.0,0.6500122581312769
주수/NNG,4.0,17.0,21.0,0.325837346787034
위험/NNG;높/VA,20.0,39.0,59.0,0.7101583199204587
배고프/VV,1.0,23.0,24.0,0.06020907494977802
경기/NNG;회복/NNG;긍정적/VAX,4.0,13.0,17.0,0.42609499195227524
금리/NNG;고물가/NNG,7.0,17.0,24.0,0.5702153568773095
기초지수/NNG,7.0,27.0,34.0,0.3590244839597874
대안/NNG,141.0,259.0,400.0,0.7538920079618924
신용스프레드/NNG;약세/NNG,10.0,19.0,29.0,0.7288466967604708
휴사/NNG,3.0,14.0,17.0,0.29674472653819167
들여다보/VV,10.0,21.0,31.0,0.659432725640426
포항/NNG,8.0,16.0,24.0,0.6924043619224473
팔리/VV,7.0,14.0,21.0,0.6924043619224471
스태그플레이션/NNG,26.0,49.0,75.0,0.7347964657136175
범주/NNG,12.0,23.0,35.0,0.7225088993973362
밝히/VV,1270.0,2462.0,3732.0,0.7143408120564646
가격/NNG;급등/NNG,18.0,39.0,57.0,0.6391424879284129
부동산/NNG;pf/NNG;위험/NNG,11.0,29.0,40.0,0.5252722745618565
중단기물/NNG,31.0,68.0,99.0,0.6313098593998784
무조건/NNG,6.0,11.0,17.0,0.7553502130063061
회생/NNG,53.0,106.0,159.0,0.6924043619224473
깜짝/MAG;금리/NNG;인하/NNG,9.0,26.0,35.0,0.47935686594630966
엔저현상/NNG,7.0,29.0,36.0,0.3342641747211814
부채감축계획/NNG,7.0,21.0,28.0,0.4616029079482981
내실/NNG,5.0,16.0,21.0,0.4327527262015295
스냅샷/NNG,13.0,27.0,40.0,0.6667597559253196
은의/NNG,6.0,11.0,17.0,0.7553502130063061
긍정적/VAX;모멘텀/NNG,7.0,13.0,20.0,0.7456662359164816
결합/NNG,26.0,76.0,102.0,0.47375035289430606
가리기/NNG,8.0,15.0,23.0,0.7385646527172772
지출/NNG;감소/NNG,6.0,13.0,19.0,0.6391424879284128
정세/NNG,23.0,52.0,75.0,0.6125115509313956
더블/NNG,6.0,26.0,32.0,0.3195712439642064
국고채/NNG;확대/NNG,5.0,13.0,18.0,0.532618739940344
사업자/NNG,60.0,140.0,200.0,0.5934894530763833
쿠폰/NNG,51.0,104.0,155.0,0.6790888934239387
성서/NNG,7.0,18.0,25.0,0.5385367259396812
창당/NNG,9.0,22.0,31.0,0.5665126597547296
달라지/VA,33.0,66.0,99.0,0.6924043619224473
pf/NNG;부실/NNG,7.0,17.0,24.0,0.5702153568773095
투자계정/NNG,7.0,17.0,24.0,0.5702153568773095
국고채/NNG;금리/NNG;하회/NNG,4.0,18.0,22.0,0.30773527196553213
대형화/NNG,9.0,21.0,30.0,0.5934894530763833
앞장서/VV,7.0,14.0,21.0,0.6924043619224471
교류/NNG,13.0,29.0,42.0,0.6207763244821941
통상/NNG,127.0,283.0,410.0,0.6214512647643166
국고채/NNG;금리/NNG;내리/VV,8.0,27.0,35.0,0.4103136959540428
의혹/NNG,14.0,54.0,68.0,0.3590244839597874
수요/NNG;부진/NNG,19.0,45.0,64.0,0.5846970167345109
수영장/NNG,5.0,15.0,20.0,0.4616029079482982
라운지/NNG,6.0,16.0,22.0,0.5193032714418354
저점/NNG;상승/NNG,8.0,19.0,27.0,0.5830773574083766
등록금/NNG,5.0,23.0,28.0,0.3010453747488901
질서/NNG,30.0,67.0,97.0,0.6200636076917437
주택담보대출/NNG,420.0,957.0,1377.0,0.6077530449476025
다방/NNG,1.0,19.0,20.0,0.07288466967604708
거래액/NNG,13.0,31.0,44.0,0.5807262390317299
신용융자/NNG,3.0,54.0,57.0,0.07693381799138302
보증서/NNG,9.0,26.0,35.0,0.47935686594630966
자연히/MAG,9.0,30.0,39.0,0.4154426171534684
전영역/NNG,9.0,21.0,30.0,0.5934894530763833
이혜/NNG,1.0,21.0,22.0,0.0659432725640426
융기/NNG,8.0,15.0,23.0,0.7385646527172772
상관없이/MAG,16.0,31.0,47.0,0.7147399865005907
회사채/NNG;신용스프레드/NNG;축소/NNG,6.0,14.0,20.0,0.5934894530763833
미국발/NNG,35.0,66.0,101.0,0.7343682626450198
세워뒀/VV,1.0,18.0,19.0,0.07693381799138303
설명/NNG,812.0,1595.0,2407.0,0.704993532139219
안도감/NNG,22.0,54.0,76.0,0.5641813319368089
경제/NNG;완만/NNG;회복/NNG,8.0,16.0,24.0,0.6924043619224473
성사/NNG,18.0,39.0,57.0,0.6391424879284129
일로/NNG,6.0,15.0,21.0,0.5539234895379578
하한/NNG,24.0,77.0,101.0,0.4316286931464606
양재/NNG,7.0,13.0,20.0,0.7456662359164816
이머징채권/NNG,14.0,44.0,58.0,0.44062095758701186
손상차손/NNG,12.0,24.0,36.0,0.6924043619224473
고위/NNG,15.0,51.0,66.0,0.4072966834837925
대상/NNG,808.0,1558.0,2366.0,0.7181806475395858
제2금융권/NNG,35.0,68.0,103.0,0.7127691960966368
입량/NNG,1.0,42.0,43.0,0.0329716362820213
연장/NNG,370.0,703.0,1073.0,0.7288466967604708
개선/NNG;쉽/VA;않/VX,6.0,13.0,19.0,0.6391424879284128
인터내셔널/NNG,18.0,55.0,73.0,0.45321012780378367
투자비용/NNG,7.0,16.0,23.0,0.6058538166821413
파이프라인/NNG,6.0,15.0,21.0,0.5539234895379578
숨통/NNG,9.0,19.0,28.0,0.6559620270844237
여주/NNG,5.0,19.0,24.0,0.3644233483802354
국민투표/NNG,42.0,112.0,154.0,0.5193032714418354
인하/NNG;가능성/NNG;높/VA,5.0,20.0,25.0,0.34620218096122357
지하층/NNG,17.0,50.0,67.0,0.4708349661072641
한눈/NNG,2.0,17.0,19.0,0.162918673393517
보완/NNG,76.0,145.0,221.0,0.7258307793945653
웃돈/NNG,38.0,78.0,116.0,0.6746504039244358
임대/NNG,75.0,165.0,240.0,0.6294585108385884
핀다는/VV,5.0,19.0,24.0,0.3644233483802354
가격경쟁/NNG,6.0,15.0,21.0,0.5539234895379578
중복/NNG,9.0,25.0,34.0,0.49853114058416204
직매입/NNG,20.0,97.0,117.0,0.28552757192678235
배우/NNG,3.0,14.0,17.0,0.29674472653819167
걸리/VV,81.0,159.0,240.0,0.705468595166267
멀리/MAG,8.0,17.0,25.0,0.651674693574068
인플레이션/NNG;물가/NNG;상승/NNG,8.0,33.0,41.0,0.3357112057805805
통안계정/NNG,30.0,55.0,85.0,0.7553502130063061
부채/NNG;증가/NNG,22.0,40.0,62.0,0.761644798114692
패소/NNG,1.0,17.0,18.0,0.0814593366967585
팔자/NNG,12.0,71.0,83.0,0.23405217867801034
입금/NNG,13.0,38.0,51.0,0.47375035289430606
부르/VV,23.0,46.0,69.0,0.6924043619224473
금리/NNG;인하/NNG;가능성/NNG;약화/NNG,12.0,29.0,41.0,0.5730242995220253
글로벌/NNG;유동성/NNG;확대/NNG,9.0,20.0,29.0,0.6231639257302025
단칸지수/NNG,6.0,13.0,19.0,0.6391424879284128
뱅크런/NNG,9.0,22.0,31.0,0.5665126597547296
더해져/VV,25.0,54.0,79.0,0.6411151499281919
거촌/NNG,7.0,15.0,22.0,0.6462440711276174
인플레이션/NNG;압력/NNG;증가/NNG,5.0,12.0,17.0,0.5770036349353728
사업주/NNG,6.0,22.0,28.0,0.37767510650315306
경영진단/NNG,5.0,13.0,18.0,0.532618739940344
대표기업/NNG,6.0,11.0,17.0,0.7553502130063061
후폭풍/NNG,10.0,23.0,33.0,0.6020907494977802
양천/NNG,11.0,20.0,31.0,0.761644798114692
드물/VA,12.0,27.0,39.0,0.6154705439310642
복구/NNG,22.0,45.0,67.0,0.6770175983241706
지수/NNG;상승/NNG;견인/NNG,6.0,14.0,20.0,0.5934894530763833
축산/NNG,8.0,25.0,33.0,0.44313879163036624
유일/NNG,86.0,175.0,261.0,0.6805345728609196
참석/NNG,61.0,155.0,216.0,0.5449892397067004
탁월/NNG,4.0,18.0,22.0,0.30773527196553213
춘투/NNG,8.0,32.0,40.0,0.3462021809612236
국고채/NNG;금리/NNG;오르/VV,12.0,39.0,51.0,0.42609499195227524
금융위/NNG,56.0,172.0,228.0,0.4508679566006633
경제/NNG;금리/NNG;인하/NNG,11.0,20.0,31.0,0.761644798114692
당사자/NNG,15.0,30.0,45.0,0.6924043619224473
업계/NNG,286.0,520.0,806.0,0.761644798114692
승계/NNG,6.0,25.0,31.0,0.33235409372277464
할부/NNG,34.0,75.0,109.0,0.6277799548096854
자격/NNG,44.0,82.0,126.0,0.7430680957216508
재단/NNG,47.0,170.0,217.0,0.3828588824747649
국영기업/NNG,15.0,37.0,52.0,0.5614089420992815
패러다임/NNG,18.0,41.0,59.0,0.6079648055904415
어쨌든/MAG,8.0,16.0,24.0,0.6924043619224473
공공임대/NNG,8.0,16.0,24.0,0.6924043619224473
투자/NNG;수요/NNG;증가/NNG,11.0,25.0,36.0,0.6093158384917536
지배주주/NNG,10.0,35.0,45.0,0.3956596353842555
떨어/VV,636.0,1158.0,1794.0,0.7605685219044498
두드리/VV,6.0,11.0,17.0,0.7553502130063061
개인/NNG,1122.0,2067.0,3189.0,0.7516958820290138
예하/NNG,22.0,59.0,81.0,0.5163693546540284
무이자/NNG,12.0,83.0,95.0,0.20021330947155103
사무소/NNG,16.0,31.0,47.0,0.7147399865005907
퀀트/NNG,4.0,18.0,22.0,0.30773527196553213
내세웠/VV,12.0,35.0,47.0,0.4747915624611066
교훈/NNG,6.0,11.0,17.0,0.7553502130063061
금리/NNG;인상/NNG;금리/NNG;인상/NNG,13.0,28.0,41.0,0.6429469074994153
이자비용/NNG;증가/NNG,2.0,16.0,18.0,0.1731010904806118
특별히/MAG,12.0,42.0,54.0,0.3956596353842555
기대수익/NNG,29.0,73.0,102.0,0.5501294930342732
저축률/NNG,34.0,72.0,106.0,0.6539374529267556
회복/NNG;지연/NNG,5.0,17.0,22.0,0.4072966834837925
영토/NNG,7.0,17.0,24.0,0.5702153568773095
대주단협약/NNG,5.0,12.0,17.0,0.5770036349353728
피벗/NNG,21.0,79.0,100.0,0.36811371140180743
전량/NNG,6.0,14.0,20.0,0.5934894530763833
냉각/NNG,27.0,59.0,86.0,0.6337260261663076
화해/NNG,9.0,27.0,36.0,0.46160290794829817
베이시스포인트/NNG,19.0,36.0,55.0,0.7308712709181386
초과수요/NNG,22.0,42.0,64.0,0.7253759982044686
넓히/VV,17.0,33.0,50.0,0.7133863122837335
세율/NNG,44.0,87.0,131.0,0.7003630327491421
분할상환/NNG,19.0,45.0,64.0,0.5846970167345109
구제금융/NNG,156.0,476.0,632.0,0.4538448758819402
쌀쌀/NNG,1.0,22.0,23.0,0.06294585108385885
카르텔/NNG,5.0,18.0,23.0,0.3846690899569151
눈여겨/VV,8.0,15.0,23.0,0.7385646527172772
전액/NNG,89.0,184.0,273.0,0.6698259588162805
제로금리/NNG,23.0,96.0,119.0,0.33177709008783934
단기/NNG;금리/NNG;하락/NNG,9.0,23.0,32.0,0.5418816745480022
채무조정/NNG,39.0,98.0,137.0,0.5510973492852131
떠나/VV,37.0,70.0,107.0,0.7319703254608727
휴직자/NNG,4.0,16.0,20.0,0.3462021809612236
들어왔/VV,39.0,89.0,128.0,0.6068262947185493
왼쪽/NNG,20.0,58.0,78.0,0.47752024960168776
수혈/NNG,8.0,15.0,23.0,0.7385646527172772
주재/NNG,33.0,69.0,102.0,0.6622998244475582
경제/NNG;충격/NNG,8.0,18.0,26.0,0.6154705439310643
순간/NNG,19.0,35.0,54.0,0.7517533072300855
자주/MAG,22.0,42.0,64.0,0.7253759982044686
재고조정/NNG,18.0,35.0,53.0,0.7121873436916599
마이너스통장/NNG,2.0,18.0,20.0,0.15386763598276607
개막/NNG,11.0,48.0,59.0,0.317351999214455
배정/NNG,31.0,58.0,89.0,0.740156386882616
최악/NNG,76.0,161.0,237.0,0.6536985280261614
정서/NNG,4.0,14.0,18.0,0.3956596353842556
판정/NNG,8.0,18.0,26.0,0.6154705439310643
비거치식/NNG,5.0,25.0,30.0,0.2769617447689789
통신요금/NNG,8.0,24.0,32.0,0.4616029079482982
은퇴/NNG,23.0,53.0,76.0,0.6009547292157089
당첨/NNG,20.0,82.0,102.0,0.337758225328023
생활안정/NNG,11.0,27.0,38.0,0.5641813319368089
진입장벽/NNG,6.0,26.0,32.0,0.3195712439642064
연면적/NNG,6.0,19.0,25.0,0.43730801805628244
답한/VV,6.0,13.0,19.0,0.6391424879284128
경영권/NNG,27.0,51.0,78.0,0.7331340302708265
이목/NNG,13.0,40.0,53.0,0.4500628352495907
하한가/NNG,8.0,29.0,37.0,0.38201619968135025
에서/NNG,8.0,15.0,23.0,0.7385646527172772
환경/NNG;우호적/VAX,6.0,13.0,19.0,0.6391424879284128
이동/NNG,227.0,439.0,666.0,0.7160628253138748
겨냥/NNG,26.0,55.0,81.0,0.6546368512721319
원치/VV,8.0,24.0,32.0,0.4616029079482982
서부텍사스산원유/NNG;가격/NNG;하락/NNG,1.0,22.0,23.0,0.06294585108385885
광장/NNG,4.0,17.0,21.0,0.325837346787034
높이/NNG,5.0,12.0,17.0,0.5770036349353728
꼽힌다/VV,36.0,93.0,129.0,0.5360549898754431
완화정책/NNG,241.0,461.0,702.0,0.723945558452537
도로/NNG,33.0,75.0,108.0,0.6093158384917535
경고/NNG,109.0,221.0,330.0,0.6830052076882059
장마감후/NNG,86.0,181.0,267.0,0.6579754157495078
금리/NNG;인하/NNG;기대/NNG;차단/NNG,6.0,13.0,19.0,0.6391424879284128
소망/NNG,14.0,29.0,43.0,0.6685283494423628
새누리당/NNG,6.0,18.0,24.0,0.4616029079482981
과제/NNG,68.0,163.0,231.0,0.5777116148555388
왕좌/NNG,3.0,79.0,82.0,0.05258767305740105
노릴/VV,6.0,19.0,25.0,0.43730801805628244
법제화/NNG,11.0,24.0,35.0,0.63470399842891
멈춰/VV,6.0,17.0,23.0,0.488756020180551
재형저축/NNG,3.0,24.0,27.0,0.1731010904806118
출하량/NNG,4.0,43.0,47.0,0.1288194161716181
돌려받/VV,8.0,27.0,35.0,0.4103136959540428
안내/NNG,24.0,60.0,84.0,0.5539234895379578
수상/NNG,15.0,37.0,52.0,0.5614089420992815
상환액/NNG,20.0,63.0,83.0,0.4396218170936173
도보/NNG,9.0,19.0,28.0,0.6559620270844237
베이/NNG,15.0,50.0,65.0,0.4154426171534683
전면/NNG,58.0,130.0,188.0,0.6178377383307991
유동성비율/NNG,14.0,56.0,70.0,0.34620218096122357
쏠린/VV,14.0,43.0,57.0,0.4508679566006633
서초/NNG,23.0,43.0,66.0,0.740711642986804
부를/VV,12.0,22.0,34.0,0.7553502130063061
비트/NNG,14.0,56.0,70.0,0.34620218096122357
주택수/NNG,6.0,29.0,35.0,0.28651214976101264
신뢰도/NNG,22.0,55.0,77.0,0.5539234895379578
출구/NNG,10.0,23.0,33.0,0.6020907494977802
금지/NNG,82.0,173.0,255.0,0.6563833257530713
나이/NNG,11.0,27.0,38.0,0.5641813319368089
알렸/VV,3.0,17.0,20.0,0.2443780100902755
실적/NNG;부진/NNG,39.0,72.0,111.0,0.7501047254159845
가격/NNG;내리/VV,6.0,13.0,19.0,0.6391424879284128
시중/NNG;유동성/NNG;흡수/NNG,7.0,23.0,30.0,0.4214635246484461
투자/NNG;감소/NNG,13.0,26.0,39.0,0.6924043619224473
갑작/NNG,6.0,11.0,17.0,0.7553502130063061
자문/NNG,18.0,65.0,83.0,0.38348549275704774
시리/NNG,14.0,27.0,41.0,0.7180489679195748
리파이낸싱/NNG,13.0,46.0,59.0,0.39135898717355716
속출/NNG,12.0,28.0,40.0,0.5934894530763833
반토막/NNG,7.0,24.0,31.0,0.40390254445476087
해상/NNG,14.0,31.0,45.0,0.6253974881880168
기대/NNG;인플레이션/NNG;하락/NNG,11.0,20.0,31.0,0.761644798114692
끼치/VV,33.0,62.0,95.0,0.7370756110787341
앞지르/VV,2.0,15.0,17.0,0.1846411631793193
베어스티프닝/NNG,12.0,25.0,37.0,0.6647081874455493
부채/NNG;많/VA,6.0,12.0,18.0,0.6924043619224473
당좌예금/NNG,10.0,29.0,39.0,0.47752024960168776
부동산/NNG;경기/NNG;침체/NNG,18.0,38.0,56.0,0.6559620270844237
새벽/NNG,44.0,131.0,175.0,0.4651265942685142
자금/NNG;확보/NNG,14.0,28.0,42.0,0.6924043619224471
오픈/NNG,16.0,60.0,76.0,0.3692823263586386
손해/NNG,22.0,41.0,63.0,0.7430680957216508
받아들여질/VV,6.0,12.0,18.0,0.6924043619224473
전망/NNG;넘/VV,7.0,15.0,22.0,0.6462440711276174
세계경제포럼/NNG,5.0,18.0,23.0,0.3846690899569151
매장량/NNG,1.0,17.0,18.0,0.0814593366967585
고령자/NNG,3.0,32.0,35.0,0.12982581786045885
체불/NNG,46.0,99.0,145.0,0.6434464777461126
펼치/VV,57.0,113.0,170.0,0.6985318341518494
포워드/NNG,19.0,63.0,82.0,0.41764072623893644
선반/NNG,7.0,23.0,30.0,0.4214635246484461
눈길/NNG,22.0,74.0,96.0,0.4116998908728065
알려진/VV,30.0,61.0,91.0,0.6810534707433907
탈환/NNG,6.0,15.0,21.0,0.5539234895379578
금리/NNG;인하/NNG;기대/NNG;낮/VV,5.0,16.0,21.0,0.4327527262015295
지현/NNG,8.0,15.0,23.0,0.7385646527172772
경제/NNG;불확실성/NNG,16.0,29.0,45.0,0.7640323993627005
태풍/NNG,8.0,15.0,23.0,0.7385646527172772
중소기업중앙회/NNG,4.0,24.0,28.0,0.2308014539741491
도서관/NNG,7.0,25.0,32.0,0.38774644267657044
대체/MAG,21.0,68.0,89.0,0.42766151765798216
예약/NNG,12.0,36.0,48.0,0.4616029079482981
색채/NNG,6.0,22.0,28.0,0.37767510650315306
공부/NNG,7.0,19.0,26.0,0.5101926877323295
전매/NNG,4.0,25.0,29.0,0.22156939581518312
농가/NNG,16.0,31.0,47.0,0.7147399865005907
최종안/NNG,9.0,25.0,34.0,0.49853114058416204
비둘기/NNG;통화/NNG;완화/NNG;선호/NNG,4.0,13.0,17.0,0.42609499195227524
증분/NNG,6.0,16.0,22.0,0.5193032714418354
고질/NNG,7.0,14.0,21.0,0.6924043619224471
추종/NNG,70.0,152.0,222.0,0.6377408596654119
선착순/NNG,22.0,58.0,80.0,0.5252722745618565
조세/NNG,30.0,55.0,85.0,0.7553502130063061
제너럴/NNG,3.0,15.0,18.0,0.2769617447689789
신고가종목/NNG,1.0,17.0,18.0,0.0814593366967585
가리키/VV,9.0,27.0,36.0,0.46160290794829817
국채선물/NNG;약세/NNG,7.0,30.0,37.0,0.3231220355638087
줄줄이/MAG,23.0,67.0,90.0,0.4753820992303369
구독/NNG,15.0,29.0,44.0,0.7162803744025317
영업이익률/NNG,102.0,234.0,336.0,0.6036345719323899
배당률/NNG,11.0,21.0,32.0,0.7253759982044686
감면/NNG,50.0,186.0,236.0,0.3722604096357243
뇌물/NNG,6.0,13.0,19.0,0.6391424879284128
공헌/NNG,3.0,15.0,18.0,0.2769617447689789
이직/NNG,2.0,19.0,21.0,0.14576933935209416
온전/NNG,5.0,16.0,21.0,0.4327527262015295
월단위/NNG,4.0,22.0,26.0,0.2517834043354354
자산/NNG;매입/NNG;종료/NNG,5.0,18.0,23.0,0.3846690899569151
이어서/VV,9.0,17.0,26.0,0.7331340302708266
콘셉트/NNG,4.0,13.0,17.0,0.42609499195227524
해킹/NNG,2.0,16.0,18.0,0.1731010904806118
통관기준/NNG,13.0,25.0,38.0,0.7201005363993451
한발/MAG,7.0,24.0,31.0,0.40390254445476087
레이/NNG,11.0,21.0,32.0,0.7253759982044686
비정규직/NNG,16.0,36.0,52.0,0.6154705439310643
미/NNG;fed/NNG;금리/NNG;인하/NNG,5.0,16.0,21.0,0.4327527262015295
fed/NNG;금리/NNG;인하/NNG,158.0,403.0,561.0,0.5429274897456411
마이너스금리/NNG,235.0,749.0,984.0,0.4344860482023367
타게팅/NNG,14.0,37.0,51.0,0.5239816792926627
달러채/NNG,19.0,63.0,82.0,0.41764072623893644
進退/NNG,6.0,16.0,22.0,0.5193032714418354
외곽/NNG,6.0,13.0,19.0,0.6391424879284128
구조/NNG;개선/NNG,7.0,15.0,22.0,0.6462440711276174
금리/NNG;인하/NNG;기대/NNG;크/VV,17.0,32.0,49.0,0.7356796345426001
금리/NNG;인하/NNG;기대/NNG;축소/NNG,7.0,24.0,31.0,0.40390254445476087
일학/NNG,2.0,16.0,18.0,0.1731010904806118
금리/NNG;오르/VV,87.0,172.0,259.0,0.7004555754331734
환급/NNG,61.0,117.0,178.0,0.721994291919133
해외진출/NNG,12.0,22.0,34.0,0.7553502130063061
납부액/NNG,6.0,18.0,24.0,0.4616029079482981
집주인/NNG,1.0,29.0,30.0,0.04775202496016878
트인/VV,4.0,22.0,26.0,0.2517834043354354
부채/NNG;줄/VV,7.0,14.0,21.0,0.6924043619224471
기자/NNG,718.0,1834.0,2552.0,0.5421443095532357
뉴스/NNG,129.0,254.0,383.0,0.7033083676220132
청취/NNG,9.0,18.0,27.0,0.6924043619224473
인창/NNG,8.0,15.0,23.0,0.7385646527172772
역대/NNG,164.0,309.0,473.0,0.7349793874128242
의중/NNG,9.0,17.0,26.0,0.7331340302708266
보유자/NNG,14.0,70.0,84.0,0.27696174476897883
부채비율/NNG;높/VA,8.0,21.0,29.0,0.5275461805123408
보너스/NNG,18.0,47.0,65.0,0.5303522772171937
스캔들/NNG,27.0,70.0,97.0,0.534140507768745
일제히/MAG,198.0,401.0,599.0,0.6837708910755339
성동/NNG,8.0,31.0,39.0,0.35736999325029534
휴가/NNG,32.0,78.0,110.0,0.568126655936367
만료/NNG,30.0,56.0,86.0,0.7418618163454792
텐트/NNG,17.0,67.0,84.0,0.3513693776919881
이어질지/VV,17.0,35.0,52.0,0.6726213801532344
노동조합/NNG,4.0,30.0,34.0,0.1846411631793193
관심종목/NNG,5.0,13.0,18.0,0.532618739940344
즉시/MAG,23.0,56.0,79.0,0.5687607258648674
총비/NNG,1.0,31.0,32.0,0.04467124915628692
장학/NNG,9.0,22.0,31.0,0.5665126597547296
응원/NNG,2.0,16.0,18.0,0.1731010904806118
꼬집/VV,9.0,20.0,29.0,0.6231639257302025
기후/NNG,26.0,139.0,165.0,0.259028969927822
권장/NNG,3.0,14.0,17.0,0.29674472653819167
감속/NNG,24.0,90.0,114.0,0.3692823263586385
지식재산/NNG,11.0,20.0,31.0,0.761644798114692
가져가/VV,20.0,49.0,69.0,0.5652280505489364
설립자/NNG,5.0,13.0,18.0,0.532618739940344
편익/NNG,8.0,20.0,28.0,0.5539234895379578
금리/NNG;인상/NNG;없/VA,10.0,19.0,29.0,0.7288466967604708
매진/NNG,6.0,17.0,23.0,0.488756020180551
여전채/NNG;스프레드/NNG;확대/NNG,6.0,11.0,17.0,0.7553502130063061
무산/NNG,40.0,77.0,117.0,0.719381155244101
디자인/NNG,6.0,28.0,34.0,0.29674472653819167
원장/NNG,28.0,78.0,106.0,0.4971108239443211
들어오/VV,48.0,99.0,147.0,0.6714224115611609
몰리/VV,219.0,413.0,632.0,0.7343174588911183
혼인/NNG,5.0,24.0,29.0,0.2885018174676864
첨단/NNG,36.0,65.0,101.0,0.7669709855140955
수요/NNG;줄/VV,7.0,19.0,26.0,0.5101926877323295
팩트/NNG,10.0,24.0,34.0,0.5770036349353728
혁신성장/NNG,3.0,41.0,44.0,0.10132746759840691
수탁/NNG,12.0,36.0,48.0,0.4616029079482981
공적연금/NNG,10.0,21.0,31.0,0.659432725640426
편중/NNG,19.0,45.0,64.0,0.5846970167345109
경착륙/NNG,16.0,61.0,77.0,0.3632285177298084
지나가/VV,16.0,39.0,55.0,0.568126655936367
질주/NNG,6.0,18.0,24.0,0.4616029079482981
비용/NNG;부담/NNG;완화/NNG,4.0,17.0,21.0,0.325837346787034
의구심/NNG;크/VV,5.0,12.0,17.0,0.5770036349353728
딜러/NNG,83.0,173.0,256.0,0.664388000457377
퍼포먼스/NNG,8.0,17.0,25.0,0.651674693574068
철저히/MAG,16.0,32.0,48.0,0.6924043619224473
송주/NNG,14.0,33.0,47.0,0.5874946101160158
플러그/NNG,1.0,17.0,18.0,0.0814593366967585
사업장/NNG,169.0,321.0,490.0,0.7290737518061905
갈등/NNG,178.0,340.0,518.0,0.7249880966011506
완연/NNG,11.0,24.0,35.0,0.63470399842891
신용등급/NNG;부정적/VAX,7.0,13.0,20.0,0.7456662359164816
면허/NNG,6.0,16.0,22.0,0.5193032714418354
대하/VV,75.0,145.0,220.0,0.7162803744025316
통화/NNG;절상/NNG,5.0,12.0,17.0,0.5770036349353728
보탬/VV,6.0,14.0,20.0,0.5934894530763833
지방은행/NNG,59.0,107.0,166.0,0.763586118755596
